
Epoch 1:
features.0.0.weight: max=0.441912, mean=0.080115
features.1.0.weight: max=0.046260, mean=0.004256
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.086176, mean=0.026846
features.1.1.bias: max=0.086979, mean=0.028214
classifier.weight: max=0.122011, mean=0.037340
classifier.bias: max=0.069366, mean=0.027887

Epoch 396:
features.0.0.weight: max=0.463772, mean=0.069392
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.163140, mean=0.028832
features.0.1.bias: max=0.057315, mean=0.018151
features.1.0.weight: max=0.031961, mean=0.004825
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065342, mean=0.019216
features.1.1.bias: max=0.049511, mean=0.019674
classifier.weight: max=0.172569, mean=0.046400
classifier.bias: max=0.087998, mean=0.036032

Epoch 397:
features.0.0.weight: max=0.236709, mean=0.069882
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.120649, mean=0.030063
features.0.1.bias: max=0.072337, mean=0.020869
features.1.0.weight: max=0.035728, mean=0.004550
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042863, mean=0.012758
features.1.1.bias: max=0.034934, mean=0.010282
classifier.weight: max=0.084664, mean=0.024312
classifier.bias: max=0.050126, mean=0.015775

Epoch 398:
features.0.0.weight: max=0.454488, mean=0.095594
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.136757, mean=0.041257
features.0.1.bias: max=0.082788, mean=0.025252
features.1.0.weight: max=0.054416, mean=0.005379
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060976, mean=0.020946
features.1.1.bias: max=0.056189, mean=0.020030
classifier.weight: max=0.128499, mean=0.037570
classifier.bias: max=0.048548, mean=0.028788

Epoch 399:
features.0.0.weight: max=0.626058, mean=0.084251
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.084808, mean=0.029454
features.0.1.bias: max=0.069411, mean=0.020627
features.1.0.weight: max=0.047924, mean=0.003803
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073152, mean=0.018828
features.1.1.bias: max=0.067458, mean=0.018523
classifier.weight: max=0.122018, mean=0.041292
classifier.bias: max=0.056137, mean=0.031242

Epoch 400:
features.0.0.weight: max=0.516624, mean=0.092354
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.105022, mean=0.038301
features.0.1.bias: max=0.087638, mean=0.029304
features.1.0.weight: max=0.043368, mean=0.004663
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.048123, mean=0.017677
features.1.1.bias: max=0.045461, mean=0.015650
classifier.weight: max=0.119958, mean=0.027925
classifier.bias: max=0.056861, mean=0.017476

Epoch 401:
features.0.0.weight: max=0.396346, mean=0.089362
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.130640, mean=0.038644
features.0.1.bias: max=0.090225, mean=0.031365
features.1.0.weight: max=0.059507, mean=0.005754
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.080990, mean=0.028624
features.1.1.bias: max=0.078198, mean=0.028844
classifier.weight: max=0.219694, mean=0.037919
classifier.bias: max=0.108186, mean=0.027063

Epoch 402:
features.0.0.weight: max=0.433215, mean=0.077023
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.109207, mean=0.028729
features.0.1.bias: max=0.059673, mean=0.020835
features.1.0.weight: max=0.040068, mean=0.004540
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049381, mean=0.014009
features.1.1.bias: max=0.058562, mean=0.015216
classifier.weight: max=0.112056, mean=0.032469
classifier.bias: max=0.053534, mean=0.024945

Epoch 403:
features.0.0.weight: max=0.615710, mean=0.084649
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.176525, mean=0.061742
features.0.1.bias: max=0.129245, mean=0.040657
features.1.0.weight: max=0.047826, mean=0.005663
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.085984, mean=0.025749
features.1.1.bias: max=0.060900, mean=0.023217
classifier.weight: max=0.115242, mean=0.043327
classifier.bias: max=0.053789, mean=0.032582

Epoch 404:
features.0.0.weight: max=0.327317, mean=0.068316
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.091347, mean=0.030931
features.0.1.bias: max=0.074730, mean=0.024292
features.1.0.weight: max=0.037793, mean=0.003866
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.050734, mean=0.017360
features.1.1.bias: max=0.057943, mean=0.020087
classifier.weight: max=0.094247, mean=0.036520
classifier.bias: max=0.049009, mean=0.031421

Epoch 405:
features.0.0.weight: max=0.372077, mean=0.066246
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.118777, mean=0.029607
features.0.1.bias: max=0.076612, mean=0.024017
features.1.0.weight: max=0.040857, mean=0.004648
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.088870, mean=0.027366
features.1.1.bias: max=0.079525, mean=0.025465
classifier.weight: max=0.138587, mean=0.041993
classifier.bias: max=0.064101, mean=0.028687

Epoch 406:
features.0.0.weight: max=0.351042, mean=0.070146
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.076952, mean=0.031442
features.0.1.bias: max=0.064623, mean=0.023610
features.1.0.weight: max=0.045982, mean=0.004145
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.052815, mean=0.021438
features.1.1.bias: max=0.058399, mean=0.022150
classifier.weight: max=0.090846, mean=0.031087
classifier.bias: max=0.047066, mean=0.025720

Epoch 407:
features.0.0.weight: max=0.340168, mean=0.047223
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.081433, mean=0.024608
features.0.1.bias: max=0.087443, mean=0.024480
features.1.0.weight: max=0.031498, mean=0.003570
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055163, mean=0.021000
features.1.1.bias: max=0.059997, mean=0.021145
classifier.weight: max=0.110215, mean=0.030839
classifier.bias: max=0.054722, mean=0.022788

Epoch 408:
features.0.0.weight: max=0.342488, mean=0.068715
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102863, mean=0.031841
features.0.1.bias: max=0.096982, mean=0.023600
features.1.0.weight: max=0.067142, mean=0.004963
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065556, mean=0.026536
features.1.1.bias: max=0.073577, mean=0.028507
classifier.weight: max=0.176824, mean=0.037705
classifier.bias: max=0.107317, mean=0.029452

Epoch 409:
features.0.0.weight: max=0.517156, mean=0.089652
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069516, mean=0.022157
features.0.1.bias: max=0.050679, mean=0.015231
features.1.0.weight: max=0.072652, mean=0.004232
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053199, mean=0.019103
features.1.1.bias: max=0.058350, mean=0.020393
classifier.weight: max=0.078934, mean=0.024499
classifier.bias: max=0.044148, mean=0.020634

Epoch 410:
features.0.0.weight: max=0.516927, mean=0.068615
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.110396, mean=0.036383
features.0.1.bias: max=0.052456, mean=0.020117
features.1.0.weight: max=0.035763, mean=0.004063
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047377, mean=0.020997
features.1.1.bias: max=0.048929, mean=0.020976
classifier.weight: max=0.116584, mean=0.037133
classifier.bias: max=0.061197, mean=0.028731

Epoch 411:
features.0.0.weight: max=0.374625, mean=0.073044
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.115105, mean=0.028943
features.0.1.bias: max=0.086269, mean=0.021030
features.1.0.weight: max=0.040457, mean=0.004618
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.044506, mean=0.017064
features.1.1.bias: max=0.043978, mean=0.016571
classifier.weight: max=0.077085, mean=0.024658
classifier.bias: max=0.039777, mean=0.017161

Epoch 412:
features.0.0.weight: max=0.326572, mean=0.065142
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.124543, mean=0.035003
features.0.1.bias: max=0.078353, mean=0.025371
features.1.0.weight: max=0.031788, mean=0.004827
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.039545, mean=0.015017
features.1.1.bias: max=0.039069, mean=0.016142
classifier.weight: max=0.067932, mean=0.025747
classifier.bias: max=0.035110, mean=0.017027

Epoch 413:
features.0.0.weight: max=0.552125, mean=0.099875
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.166582, mean=0.041656
features.0.1.bias: max=0.106134, mean=0.027191
features.1.0.weight: max=0.047408, mean=0.005111
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.084864, mean=0.028451
features.1.1.bias: max=0.092930, mean=0.030559
classifier.weight: max=0.138880, mean=0.044951
classifier.bias: max=0.070934, mean=0.037284

Epoch 414:
features.0.0.weight: max=0.377889, mean=0.069666
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.081464, mean=0.030762
features.0.1.bias: max=0.076543, mean=0.022479
features.1.0.weight: max=0.026105, mean=0.003949
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045417, mean=0.018489
features.1.1.bias: max=0.047213, mean=0.018122
classifier.weight: max=0.124790, mean=0.032327
classifier.bias: max=0.070428, mean=0.027834

Epoch 415:
features.0.0.weight: max=0.341364, mean=0.075727
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.142466, mean=0.032074
features.0.1.bias: max=0.108706, mean=0.026721
features.1.0.weight: max=0.053108, mean=0.004146
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.087202, mean=0.028956
features.1.1.bias: max=0.076716, mean=0.029387
classifier.weight: max=0.140390, mean=0.036579
classifier.bias: max=0.085133, mean=0.026997

Epoch 416:
features.0.0.weight: max=0.557733, mean=0.083830
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.166551, mean=0.043572
features.0.1.bias: max=0.098990, mean=0.029125
features.1.0.weight: max=0.041570, mean=0.005657
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.066129, mean=0.020828
features.1.1.bias: max=0.071803, mean=0.021922
classifier.weight: max=0.133070, mean=0.040397
classifier.bias: max=0.075780, mean=0.032099

Epoch 417:
features.0.0.weight: max=0.476143, mean=0.092881
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.085839, mean=0.030595
features.0.1.bias: max=0.075470, mean=0.022166
features.1.0.weight: max=0.026969, mean=0.003874
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040735, mean=0.015323
features.1.1.bias: max=0.039160, mean=0.013656
classifier.weight: max=0.082896, mean=0.023889
classifier.bias: max=0.053377, mean=0.020645

Epoch 418:
features.0.0.weight: max=0.518037, mean=0.084318
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.063633, mean=0.027596
features.0.1.bias: max=0.057365, mean=0.020757
features.1.0.weight: max=0.032645, mean=0.003867
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.034034, mean=0.013129
features.1.1.bias: max=0.041733, mean=0.013863
classifier.weight: max=0.072275, mean=0.029415
classifier.bias: max=0.037381, mean=0.022266

Epoch 419:
features.0.0.weight: max=0.370186, mean=0.059660
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.248481, mean=0.035530
features.0.1.bias: max=0.100857, mean=0.021388
features.1.0.weight: max=0.036251, mean=0.004363
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056720, mean=0.017961
features.1.1.bias: max=0.043762, mean=0.017023
classifier.weight: max=0.104706, mean=0.031123
classifier.bias: max=0.045318, mean=0.024541

Epoch 420:
features.0.0.weight: max=0.421503, mean=0.085884
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.168081, mean=0.056843
features.0.1.bias: max=0.112162, mean=0.036804
features.1.0.weight: max=0.058126, mean=0.006001
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073451, mean=0.020745
features.1.1.bias: max=0.066050, mean=0.020433
classifier.weight: max=0.120065, mean=0.041679
classifier.bias: max=0.069331, mean=0.030939

Epoch 421:
features.0.0.weight: max=0.415017, mean=0.084540
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.083371, mean=0.033957
features.0.1.bias: max=0.067952, mean=0.021800
features.1.0.weight: max=0.030196, mean=0.004648
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.050354, mean=0.017741
features.1.1.bias: max=0.046019, mean=0.016265
classifier.weight: max=0.118053, mean=0.039417
classifier.bias: max=0.062851, mean=0.029291

Epoch 422:
features.0.0.weight: max=0.228754, mean=0.053281
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.121435, mean=0.033391
features.0.1.bias: max=0.070493, mean=0.021843
features.1.0.weight: max=0.049382, mean=0.004235
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057146, mean=0.019907
features.1.1.bias: max=0.039221, mean=0.018438
classifier.weight: max=0.128921, mean=0.037028
classifier.bias: max=0.068842, mean=0.031148

Epoch 423:
features.0.0.weight: max=0.325679, mean=0.091589
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.157407, mean=0.042972
features.0.1.bias: max=0.084716, mean=0.027206
features.1.0.weight: max=0.040086, mean=0.005776
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.086316, mean=0.036923
features.1.1.bias: max=0.089410, mean=0.035414
classifier.weight: max=0.182712, mean=0.043290
classifier.bias: max=0.093412, mean=0.032078

Epoch 424:
features.0.0.weight: max=0.468601, mean=0.064742
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.118761, mean=0.038314
features.0.1.bias: max=0.080082, mean=0.025515
features.1.0.weight: max=0.046299, mean=0.004623
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.076371, mean=0.034710
features.1.1.bias: max=0.076276, mean=0.035142
classifier.weight: max=0.201048, mean=0.050756
classifier.bias: max=0.109329, mean=0.037327

Epoch 425:
features.0.0.weight: max=0.340780, mean=0.072293
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.083889, mean=0.025854
features.0.1.bias: max=0.053272, mean=0.020634
features.1.0.weight: max=0.048379, mean=0.003877
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.044403, mean=0.014607
features.1.1.bias: max=0.040142, mean=0.013484
classifier.weight: max=0.068587, mean=0.020839
classifier.bias: max=0.037466, mean=0.013839

Epoch 426:
features.0.0.weight: max=0.380951, mean=0.048056
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.120616, mean=0.028399
features.0.1.bias: max=0.083432, mean=0.022622
features.1.0.weight: max=0.045966, mean=0.004648
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.079634, mean=0.023886
features.1.1.bias: max=0.072159, mean=0.021311
classifier.weight: max=0.133943, mean=0.050925
classifier.bias: max=0.068335, mean=0.039645

Epoch 427:
features.0.0.weight: max=0.507601, mean=0.081997
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.175454, mean=0.039931
features.0.1.bias: max=0.087129, mean=0.034059
features.1.0.weight: max=0.041450, mean=0.004434
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055910, mean=0.027185
features.1.1.bias: max=0.060672, mean=0.027421
classifier.weight: max=0.111715, mean=0.040370
classifier.bias: max=0.052867, mean=0.029936

Epoch 428:
features.0.0.weight: max=0.315980, mean=0.067959
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.084311, mean=0.037444
features.0.1.bias: max=0.056540, mean=0.025554
features.1.0.weight: max=0.032262, mean=0.004392
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045665, mean=0.017588
features.1.1.bias: max=0.048425, mean=0.018372
classifier.weight: max=0.090063, mean=0.024351
classifier.bias: max=0.051195, mean=0.016137

Epoch 429:
features.0.0.weight: max=0.290409, mean=0.052676
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.112155, mean=0.036480
features.0.1.bias: max=0.079429, mean=0.025009
features.1.0.weight: max=0.042939, mean=0.004792
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.095485, mean=0.029718
features.1.1.bias: max=0.089986, mean=0.028554
classifier.weight: max=0.133070, mean=0.052601
classifier.bias: max=0.076086, mean=0.040041

Epoch 430:
features.0.0.weight: max=0.488851, mean=0.087654
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.150415, mean=0.043687
features.0.1.bias: max=0.061620, mean=0.018364
features.1.0.weight: max=0.079703, mean=0.005659
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047619, mean=0.017012
