
Epoch 1:
features.0.0.weight: max=0.279751, mean=0.048286
features.0.1.weight: max=0.042618, mean=0.012278
features.0.1.bias: max=0.035166, mean=0.013462
features.1.0.weight: max=0.040527, mean=0.003871
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074860, mean=0.016877
features.1.1.bias: max=0.054334, mean=0.014637
features.2.0.weight: max=0.024536, mean=0.001994
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.073056, mean=0.019006
features.2.1.bias: max=0.051868, mean=0.014230
features.3.0.weight: max=0.003347, mean=0.000331
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018118, mean=0.005241
features.3.1.bias: max=0.017289, mean=0.005212
classifier.weight: max=0.036520, mean=0.010428
classifier.bias: max=0.022656, mean=0.013065

Epoch 480:
features.0.0.weight: max=0.226828, mean=0.047728
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.054371, mean=0.016945
features.0.1.bias: max=0.058207, mean=0.014974
features.1.0.weight: max=0.044405, mean=0.004653
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073940, mean=0.022082
features.1.1.bias: max=0.048180, mean=0.014248
features.2.0.weight: max=0.026467, mean=0.002443
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.086966, mean=0.021959
features.2.1.bias: max=0.059487, mean=0.016015
features.3.0.weight: max=0.003677, mean=0.000382
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024101, mean=0.007282
features.3.1.bias: max=0.019381, mean=0.006770
classifier.weight: max=0.069934, mean=0.013611
classifier.bias: max=0.054149, mean=0.015157

Epoch 481:
features.0.0.weight: max=0.535070, mean=0.077078
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.064608, mean=0.013875
features.0.1.bias: max=0.050595, mean=0.012954
features.1.0.weight: max=0.040333, mean=0.004375
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065195, mean=0.019884
features.1.1.bias: max=0.048606, mean=0.015334
features.2.0.weight: max=0.028224, mean=0.002322
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.079050, mean=0.019878
features.2.1.bias: max=0.059342, mean=0.015964
features.3.0.weight: max=0.004441, mean=0.000364
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.019989, mean=0.006009
features.3.1.bias: max=0.017590, mean=0.005662
classifier.weight: max=0.060620, mean=0.012517
classifier.bias: max=0.043948, mean=0.013521

Epoch 482:
features.0.0.weight: max=0.294961, mean=0.041117
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.091450, mean=0.017525
features.0.1.bias: max=0.069952, mean=0.011184
features.1.0.weight: max=0.057366, mean=0.004968
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.094363, mean=0.024688
features.1.1.bias: max=0.060745, mean=0.015222
features.2.0.weight: max=0.035805, mean=0.002602
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.102365, mean=0.023277
features.2.1.bias: max=0.070603, mean=0.017637
features.3.0.weight: max=0.003945, mean=0.000403
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.028578, mean=0.008505
features.3.1.bias: max=0.023287, mean=0.007467
classifier.weight: max=0.062242, mean=0.016697
classifier.bias: max=0.035402, mean=0.018061

Epoch 483:
features.0.0.weight: max=0.453660, mean=0.082133
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.092084, mean=0.015991
features.0.1.bias: max=0.072558, mean=0.017312
features.1.0.weight: max=0.061201, mean=0.004706
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.067343, mean=0.020861
features.1.1.bias: max=0.058842, mean=0.016009
features.2.0.weight: max=0.029194, mean=0.002303
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.110377, mean=0.021606
features.2.1.bias: max=0.070404, mean=0.015818
features.3.0.weight: max=0.003924, mean=0.000371
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023702, mean=0.007691
features.3.1.bias: max=0.023307, mean=0.007139
classifier.weight: max=0.067726, mean=0.014941
classifier.bias: max=0.046538, mean=0.016606

Epoch 484:
features.0.0.weight: max=0.280922, mean=0.067985
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.054348, mean=0.017141
features.0.1.bias: max=0.034374, mean=0.014503
features.1.0.weight: max=0.066831, mean=0.004007
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059728, mean=0.015097
features.1.1.bias: max=0.034349, mean=0.011229
features.2.0.weight: max=0.042553, mean=0.002034
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.073116, mean=0.018997
features.2.1.bias: max=0.047955, mean=0.014112
features.3.0.weight: max=0.004164, mean=0.000336
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.028623, mean=0.009867
features.3.1.bias: max=0.026648, mean=0.008567
classifier.weight: max=0.073394, mean=0.016706
classifier.bias: max=0.047576, mean=0.018165

Epoch 485:
features.0.0.weight: max=0.228779, mean=0.032764
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.051663, mean=0.011118
features.0.1.bias: max=0.042173, mean=0.012774
features.1.0.weight: max=0.038866, mean=0.003414
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.066668, mean=0.016949
features.1.1.bias: max=0.056088, mean=0.014251
features.2.0.weight: max=0.023663, mean=0.001645
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.061937, mean=0.016345
features.2.1.bias: max=0.057064, mean=0.012331
features.3.0.weight: max=0.004032, mean=0.000283
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025848, mean=0.008251
features.3.1.bias: max=0.022434, mean=0.007541
classifier.weight: max=0.070998, mean=0.013229
classifier.bias: max=0.049783, mean=0.014373

Epoch 486:
features.0.0.weight: max=0.449220, mean=0.058893
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.051472, mean=0.016031
features.0.1.bias: max=0.049757, mean=0.013901
features.1.0.weight: max=0.046170, mean=0.004883
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.095554, mean=0.026313
features.1.1.bias: max=0.056021, mean=0.018870
features.2.0.weight: max=0.029571, mean=0.002516
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.126053, mean=0.023990
features.2.1.bias: max=0.096689, mean=0.018697
features.3.0.weight: max=0.006540, mean=0.000396
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.021521, mean=0.006794
features.3.1.bias: max=0.020889, mean=0.006200
classifier.weight: max=0.061444, mean=0.012853
classifier.bias: max=0.027251, mean=0.013229

Epoch 487:
features.0.0.weight: max=0.211863, mean=0.037218
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.030097, mean=0.009118
features.0.1.bias: max=0.031001, mean=0.011654
features.1.0.weight: max=0.028217, mean=0.002944
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063929, mean=0.015220
features.1.1.bias: max=0.035283, mean=0.011338
features.2.0.weight: max=0.025786, mean=0.001717
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.057824, mean=0.013716
features.2.1.bias: max=0.041281, mean=0.009891
features.3.0.weight: max=0.003245, mean=0.000283
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024054, mean=0.008339
features.3.1.bias: max=0.024048, mean=0.008011
classifier.weight: max=0.066776, mean=0.015134
classifier.bias: max=0.048193, mean=0.018112

Epoch 488:
features.0.0.weight: max=0.227711, mean=0.055294
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.055813, mean=0.012323
features.0.1.bias: max=0.040543, mean=0.012712
features.1.0.weight: max=0.032479, mean=0.002914
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.033812, mean=0.010600
features.1.1.bias: max=0.041399, mean=0.008341
features.2.0.weight: max=0.022382, mean=0.001473
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.059770, mean=0.013401
features.2.1.bias: max=0.052171, mean=0.010506
features.3.0.weight: max=0.002342, mean=0.000241
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017101, mean=0.005291
features.3.1.bias: max=0.016024, mean=0.005054
classifier.weight: max=0.044611, mean=0.011286
classifier.bias: max=0.029514, mean=0.014325

Epoch 489:
features.0.0.weight: max=0.283330, mean=0.043306
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.036148, mean=0.012571
features.0.1.bias: max=0.039759, mean=0.010916
features.1.0.weight: max=0.030701, mean=0.003873
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054902, mean=0.012123
features.1.1.bias: max=0.055626, mean=0.014542
features.2.0.weight: max=0.021550, mean=0.001892
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.080410, mean=0.017635
features.2.1.bias: max=0.073699, mean=0.014050
features.3.0.weight: max=0.003144, mean=0.000294
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.010760, mean=0.002971
features.3.1.bias: max=0.009405, mean=0.002948
classifier.weight: max=0.031630, mean=0.005562
classifier.bias: max=0.016685, mean=0.006278

Epoch 490:
features.0.0.weight: max=0.254224, mean=0.040088
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.065058, mean=0.016108
features.0.1.bias: max=0.057005, mean=0.017161
features.1.0.weight: max=0.032752, mean=0.003426
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.044652, mean=0.014652
features.1.1.bias: max=0.033739, mean=0.010432
features.2.0.weight: max=0.022940, mean=0.001823
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.110788, mean=0.017807
features.2.1.bias: max=0.067912, mean=0.013202
features.3.0.weight: max=0.003571, mean=0.000300
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016064, mean=0.004626
features.3.1.bias: max=0.014826, mean=0.004142
classifier.weight: max=0.072500, mean=0.008033
classifier.bias: max=0.027543, mean=0.007672

Epoch 491:
features.0.0.weight: max=0.287010, mean=0.048149
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.048550, mean=0.015117
features.0.1.bias: max=0.039898, mean=0.013600
features.1.0.weight: max=0.039914, mean=0.003735
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074595, mean=0.018694
features.1.1.bias: max=0.051372, mean=0.013696
features.2.0.weight: max=0.031892, mean=0.002137
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.073270, mean=0.018132
features.2.1.bias: max=0.062874, mean=0.013532
features.3.0.weight: max=0.004009, mean=0.000329
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030215, mean=0.006842
features.3.1.bias: max=0.022344, mean=0.006379
classifier.weight: max=0.073471, mean=0.014034
classifier.bias: max=0.047544, mean=0.014787

Epoch 492:
features.0.0.weight: max=0.267025, mean=0.055785
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.098256, mean=0.021455
features.0.1.bias: max=0.081434, mean=0.020452
features.1.0.weight: max=0.042757, mean=0.004174
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.069549, mean=0.017378
features.1.1.bias: max=0.053400, mean=0.015561
features.2.0.weight: max=0.028224, mean=0.002281
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.128416, mean=0.022852
features.2.1.bias: max=0.073272, mean=0.017422
features.3.0.weight: max=0.003657, mean=0.000363
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030738, mean=0.009522
features.3.1.bias: max=0.029161, mean=0.009078
classifier.weight: max=0.070355, mean=0.016859
classifier.bias: max=0.048712, mean=0.017863

Epoch 493:
features.0.0.weight: max=0.313774, mean=0.036498
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.058689, mean=0.016115
features.0.1.bias: max=0.070342, mean=0.011934
features.1.0.weight: max=0.046884, mean=0.003691
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064787, mean=0.015997
features.1.1.bias: max=0.036220, mean=0.011893
features.2.0.weight: max=0.036128, mean=0.002135
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.079310, mean=0.018989
features.2.1.bias: max=0.050514, mean=0.014881
features.3.0.weight: max=0.004094, mean=0.000361
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020307, mean=0.007434
features.3.1.bias: max=0.019258, mean=0.007062
classifier.weight: max=0.048065, mean=0.014346
classifier.bias: max=0.033882, mean=0.015572

Epoch 494:
features.0.0.weight: max=0.290514, mean=0.060351
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.051649, mean=0.018442
features.0.1.bias: max=0.043510, mean=0.015156
features.1.0.weight: max=0.038770, mean=0.004997
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.075685, mean=0.021122
features.1.1.bias: max=0.047425, mean=0.015949
features.2.0.weight: max=0.038022, mean=0.002546
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.107636, mean=0.023757
features.2.1.bias: max=0.064804, mean=0.017124
features.3.0.weight: max=0.006884, mean=0.000413
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.033319, mean=0.010332
features.3.1.bias: max=0.034743, mean=0.010171
classifier.weight: max=0.091209, mean=0.021861
classifier.bias: max=0.069406, mean=0.027931

Epoch 495:
features.0.0.weight: max=0.315092, mean=0.051306
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.057533, mean=0.015555
features.0.1.bias: max=0.030333, mean=0.014278
features.1.0.weight: max=0.050248, mean=0.004289
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.068317, mean=0.016242
features.1.1.bias: max=0.046859, mean=0.013743
features.2.0.weight: max=0.030214, mean=0.002210
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.095897, mean=0.019812
features.2.1.bias: max=0.059215, mean=0.015389
features.3.0.weight: max=0.003310, mean=0.000344
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022311, mean=0.006215
features.3.1.bias: max=0.018152, mean=0.005168
classifier.weight: max=0.051579, mean=0.012129
classifier.bias: max=0.033040, mean=0.011712

Epoch 496:
features.0.0.weight: max=0.409006, mean=0.062667
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.035897, mean=0.009270
features.0.1.bias: max=0.041988, mean=0.010597
features.1.0.weight: max=0.037502, mean=0.004262
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.099066, mean=0.018706
features.1.1.bias: max=0.052441, mean=0.015818
features.2.0.weight: max=0.022004, mean=0.002327
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.098164, mean=0.022063
features.2.1.bias: max=0.084721, mean=0.016368
features.3.0.weight: max=0.004666, mean=0.000366
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.033525, mean=0.008876
features.3.1.bias: max=0.033259, mean=0.008754
classifier.weight: max=0.086603, mean=0.017013
classifier.bias: max=0.067497, mean=0.021647

Epoch 497:
features.0.0.weight: max=0.251579, mean=0.044562
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102923, mean=0.017407
features.0.1.bias: max=0.075148, mean=0.019237
features.1.0.weight: max=0.037514, mean=0.004311
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056325, mean=0.018742
features.1.1.bias: max=0.048173, mean=0.015724
features.2.0.weight: max=0.027718, mean=0.002134
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.070323, mean=0.018362
features.2.1.bias: max=0.053568, mean=0.013607
features.3.0.weight: max=0.006314, mean=0.000348
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.028179, mean=0.006867
features.3.1.bias: max=0.021628, mean=0.006230
classifier.weight: max=0.050219, mean=0.012405
classifier.bias: max=0.038366, mean=0.014054

Epoch 498:
features.0.0.weight: max=0.228579, mean=0.054798
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.064365, mean=0.015661
features.0.1.bias: max=0.056556, mean=0.013866
features.1.0.weight: max=0.035414, mean=0.003956
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070463, mean=0.017321
features.1.1.bias: max=0.046325, mean=0.013210
features.2.0.weight: max=0.022944, mean=0.002146
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.076387, mean=0.019958
features.2.1.bias: max=0.062080, mean=0.015315
features.3.0.weight: max=0.004319, mean=0.000353
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023628, mean=0.007045
